"HAUL","CONDITION","LIGHTS","CODEND","SPECIES_NAME","SPECIES_CODE","LENGTH.CM","RF","N.AT.LENGTH","N.RAISED.HAUL","Q"
25,"Day","NO","Upper","Haddock","HAD",50,1,2,2,1
25,"Day","NO","Upper","Haddock","HAD",51,1,0,0,1
25,"Day","NO","Upper","Haddock","HAD",52,1,0,0,1
25,"Day","NO","Upper","Grey gurnard","GUG",21,1,0,0,1
25,"Day","NO","Upper","Grey gurnard","GUG",22,1,0,0,1
25,"Day","NO","Upper","Grey gurnard","GUG",23,1,0,0,1
25,"Day","NO","Upper","Grey gurnard","GUG",24,1.75,1,1.75,0.571428571428571
25,"Day","NO","Upper","Grey gurnard","GUG",25,1,0,0,1
25,"Day","NO","Upper","Grey gurnard","GUG",26,1,0,0,1
25,"Day","NO","Upper","Grey gurnard","GUG",27,1,0,0,1
25,"Day","NO","Upper","Grey gurnard","GUG",28,1,0,0,1
25,"Day","NO","Upper","Grey gurnard","GUG",29,1,0,0,1
25,"Day","NO","Upper","Grey gurnard","GUG",30,1,0,0,1
25,"Day","NO","Upper","Grey gurnard","GUG",31,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",27,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",28,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",29,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",30,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",31,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",32,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",33,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",34,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",35,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",36,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",37,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",38,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",39,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",40,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",41,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",42,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",43,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",44,1,0,0,1
25,"Day","NO","Upper","Megrim","MEG",45,1,0,0,1
25,"Day","NO","Upper","Whiting","WHG",27,1,0,0,1
25,"Day","NO","Upper","Whiting","WHG",28,1,0,0,1
25,"Day","NO","Upper","Whiting","WHG",29,1.75,3,5.25,0.571428571428571
25,"Day","NO","Upper","Whiting","WHG",30,1,0,0,1
25,"Day","NO","Upper","Whiting","WHG",31,1.75,1,1.75,0.571428571428571
25,"Day","NO","Upper","Whiting","WHG",32,1,0,0,1
25,"Day","NO","Upper","Whiting","WHG",33,1,0,0,1
25,"Day","NO","Upper","Whiting","WHG",34,1,0,0,1
25,"Day","NO","Upper","Whiting","WHG",35,1,0,0,1
25,"Day","NO","Upper","Whiting","WHG",36,1,1,1,1
25,"Day","NO","Upper","Whiting","WHG",37,1,0,0,1
25,"Day","NO","Upper","Whiting","WHG",38,1,1,1,1
25,"Day","NO","Upper","Whiting","WHG",39,1,0,0,1
25,"Day","NO","Upper","Whiting","WHG",40,1,0,0,1
25,"Day","NO","Upper","Whiting","WHG",41,1,0,0,1
25,"Day","NO","Upper","Whiting","WHG",42,1,0,0,1
25,"Day","NO","Upper","Whiting","WHG",43,1,0,0,1
25,"Day","NO","Upper","Northern squid","NSQ",15,1,0,0,1
25,"Day","NO","Lower","Haddock","HAD",19,1,0,0,1
25,"Day","NO","Lower","Haddock","HAD",20,1,0,0,1
25,"Day","NO","Lower","Haddock","HAD",21,1,0,0,1
25,"Day","NO","Lower","Haddock","HAD",22,1,0,0,1
25,"Day","NO","Lower","Haddock","HAD",23,1,0,0,1
25,"Day","NO","Lower","Haddock","HAD",24,1,0,0,1
25,"Day","NO","Lower","Haddock","HAD",25,1,0,0,1
25,"Day","NO","Lower","Haddock","HAD",26,1,0,0,1
25,"Day","NO","Lower","Haddock","HAD",27,1,0,0,1
25,"Day","NO","Lower","Haddock","HAD",28,3,2,6,0.333333333333333
25,"Day","NO","Lower","Haddock","HAD",29,3,2,6,0.333333333333333
25,"Day","NO","Lower","Haddock","HAD",30,3,5,15,0.333333333333333
25,"Day","NO","Lower","Haddock","HAD",31,3,5,15,0.333333333333333
25,"Day","NO","Lower","Haddock","HAD",32,3,6,18,0.333333333333333
25,"Day","NO","Lower","Haddock","HAD",33,3,8,24,0.333333333333333
25,"Day","NO","Lower","Haddock","HAD",34,3,13,39,0.333333333333333
25,"Day","NO","Lower","Haddock","HAD",35,3,15,45,0.333333333333333
25,"Day","NO","Lower","Haddock","HAD",36,3,6,18,0.333333333333333
25,"Day","NO","Lower","Haddock","HAD",37,3,10,30,0.333333333333333
25,"Day","NO","Lower","Haddock","HAD",38,3,3,9,0.333333333333333
25,"Day","NO","Lower","Haddock","HAD",39,1.66666666666667,3,5,0.6
25,"Day","NO","Lower","Haddock","HAD",40,1.5,4,6,0.666666666666667
25,"Day","NO","Lower","Haddock","HAD",41,1.66666666666667,3,5,0.6
25,"Day","NO","Lower","Haddock","HAD",42,1,5,5,1
25,"Day","NO","Lower","Haddock","HAD",43,1,14,14,1
25,"Day","NO","Lower","Haddock","HAD",44,1,8,8,1
25,"Day","NO","Lower","Haddock","HAD",45,1,6,6,1
25,"Day","NO","Lower","Haddock","HAD",46,1,6,6,1
25,"Day","NO","Lower","Haddock","HAD",47,1,5,5,1
25,"Day","NO","Lower","Haddock","HAD",48,1,1,1,1
25,"Day","NO","Lower","Haddock","HAD",49,1,2,2,1
25,"Day","NO","Lower","Haddock","HAD",50,1,2,2,1
25,"Day","NO","Lower","Haddock","HAD",51,1,3,3,1
25,"Day","NO","Lower","Haddock","HAD",52,1,1,1,1
25,"Day","NO","Lower","Grey gurnard","GUG",21,1,0,0,1
25,"Day","NO","Lower","Grey gurnard","GUG",22,1,0,0,1
25,"Day","NO","Lower","Grey gurnard","GUG",23,1,0,0,1
25,"Day","NO","Lower","Grey gurnard","GUG",24,3,2,6,0.333333333333333
25,"Day","NO","Lower","Grey gurnard","GUG",25,3,1,3,0.333333333333333
25,"Day","NO","Lower","Grey gurnard","GUG",26,1,0,0,1
25,"Day","NO","Lower","Grey gurnard","GUG",27,1,0,0,1
25,"Day","NO","Lower","Grey gurnard","GUG",28,3,1,3,0.333333333333333
25,"Day","NO","Lower","Grey gurnard","GUG",29,1,1,1,1
25,"Day","NO","Lower","Grey gurnard","GUG",30,1,0,0,1
25,"Day","NO","Lower","Grey gurnard","GUG",31,1,0,0,1
25,"Day","NO","Lower","Megrim","MEG",27,1,1,1,1
25,"Day","NO","Lower","Megrim","MEG",28,1,1,1,1
25,"Day","NO","Lower","Megrim","MEG",29,1,0,0,1
25,"Day","NO","Lower","Megrim","MEG",30,1,1,1,1
25,"Day","NO","Lower","Megrim","MEG",31,1,3,3,1
25,"Day","NO","Lower","Megrim","MEG",32,1,1,1,1
25,"Day","NO","Lower","Megrim","MEG",33,1,1,1,1
25,"Day","NO","Lower","Megrim","MEG",34,1,4,4,1
25,"Day","NO","Lower","Megrim","MEG",35,1,4,4,1
25,"Day","NO","Lower","Megrim","MEG",36,1,1,1,1
25,"Day","NO","Lower","Megrim","MEG",37,1,0,0,1
25,"Day","NO","Lower","Megrim","MEG",38,1,1,1,1
25,"Day","NO","Lower","Megrim","MEG",39,1,1,1,1
25,"Day","NO","Lower","Megrim","MEG",40,1,0,0,1
25,"Day","NO","Lower","Megrim","MEG",41,1,1,1,1
25,"Day","NO","Lower","Megrim","MEG",42,1,0,0,1
25,"Day","NO","Lower","Megrim","MEG",43,1,0,0,1
25,"Day","NO","Lower","Megrim","MEG",44,1,0,0,1
25,"Day","NO","Lower","Megrim","MEG",45,1,1,1,1
25,"Day","NO","Lower","Whiting","WHG",27,1,0,0,1
25,"Day","NO","Lower","Whiting","WHG",28,3,1,3,0.333333333333333
25,"Day","NO","Lower","Whiting","WHG",29,1,0,0,1
25,"Day","NO","Lower","Whiting","WHG",30,1,0,0,1
25,"Day","NO","Lower","Whiting","WHG",31,1,0,0,1
25,"Day","NO","Lower","Whiting","WHG",32,1,1,1,1
25,"Day","NO","Lower","Whiting","WHG",33,2,2,4,0.5
25,"Day","NO","Lower","Whiting","WHG",34,1,1,1,1
25,"Day","NO","Lower","Whiting","WHG",35,1,1,1,1
25,"Day","NO","Lower","Whiting","WHG",36,1,1,1,1
25,"Day","NO","Lower","Whiting","WHG",37,1,0,0,1
25,"Day","NO","Lower","Whiting","WHG",38,1,0,0,1
25,"Day","NO","Lower","Whiting","WHG",39,1,0,0,1
25,"Day","NO","Lower","Whiting","WHG",40,1,0,0,1
25,"Day","NO","Lower","Whiting","WHG",41,1,0,0,1
25,"Day","NO","Lower","Whiting","WHG",42,1,0,0,1
25,"Day","NO","Lower","Whiting","WHG",43,1,1,1,1
25,"Day","NO","Lower","Northern squid","NSQ",15,1,0,0,1
25,"Day","YES","Upper","Haddock","HAD",19,1,0,0,1
25,"Day","YES","Upper","Haddock","HAD",20,1,0,0,1
25,"Day","YES","Upper","Haddock","HAD",21,1,0,0,1
25,"Day","YES","Upper","Haddock","HAD",22,1,0,0,1
25,"Day","YES","Upper","Haddock","HAD",23,1,0,0,1
25,"Day","YES","Upper","Haddock","HAD",24,1,0,0,1
25,"Day","YES","Upper","Haddock","HAD",25,1,0,0,1
25,"Day","YES","Upper","Haddock","HAD",26,1,0,0,1
25,"Day","YES","Upper","Haddock","HAD",27,1,0,0,1
25,"Day","YES","Upper","Haddock","HAD",28,1,0,0,1
25,"Day","YES","Upper","Haddock","HAD",29,3,3,9,0.333333333333333
25,"Day","YES","Upper","Haddock","HAD",30,3,3,9,0.333333333333333
25,"Day","YES","Upper","Haddock","HAD",31,3,4,12,0.333333333333333
25,"Day","YES","Upper","Haddock","HAD",32,3,4,12,0.333333333333333
25,"Day","YES","Upper","Haddock","HAD",33,3,7,21,0.333333333333333
25,"Day","YES","Upper","Haddock","HAD",34,3,12,36,0.333333333333333
25,"Day","YES","Upper","Haddock","HAD",35,3,5,15,0.333333333333333
25,"Day","YES","Upper","Haddock","HAD",36,3,11,33,0.333333333333333
25,"Day","YES","Upper","Haddock","HAD",37,3,6,18,0.333333333333333
25,"Day","YES","Upper","Haddock","HAD",38,3,5,15,0.333333333333333
25,"Day","YES","Upper","Haddock","HAD",39,3,1,3,0.333333333333333
25,"Day","YES","Upper","Haddock","HAD",40,3,3,9,0.333333333333333
25,"Day","YES","Upper","Haddock","HAD",41,1,2,2,1
25,"Day","YES","Upper","Haddock","HAD",42,1,4,4,1
25,"Day","YES","Upper","Haddock","HAD",43,1,1,1,1
25,"Day","YES","Upper","Haddock","HAD",44,1,3,3,1
25,"Day","YES","Upper","Haddock","HAD",45,1,3,3,1
25,"Day","YES","Upper","Haddock","HAD",46,1,1,1,1
25,"Day","YES","Upper","Haddock","HAD",47,1,1,1,1
25,"Day","YES","Upper","Haddock","HAD",48,1,2,2,1
25,"Day","YES","Upper","Haddock","HAD",49,1,1,1,1
25,"Day","YES","Upper","Haddock","HAD",50,1,0,0,1
25,"Day","YES","Upper","Haddock","HAD",51,1,1,1,1
25,"Day","YES","Upper","Haddock","HAD",52,1,1,1,1
25,"Day","YES","Upper","Grey gurnard","GUG",21,3,1,3,0.333333333333333
25,"Day","YES","Upper","Grey gurnard","GUG",22,1,0,0,1
25,"Day","YES","Upper","Grey gurnard","GUG",23,1,0,0,1
25,"Day","YES","Upper","Grey gurnard","GUG",24,1,0,0,1
25,"Day","YES","Upper","Grey gurnard","GUG",25,1,0,0,1
25,"Day","YES","Upper","Grey gurnard","GUG",26,1,0,0,1
25,"Day","YES","Upper","Grey gurnard","GUG",27,1,0,0,1
25,"Day","YES","Upper","Grey gurnard","GUG",28,1,0,0,1
25,"Day","YES","Upper","Grey gurnard","GUG",29,1,0,0,1
25,"Day","YES","Upper","Grey gurnard","GUG",30,1,0,0,1
25,"Day","YES","Upper","Grey gurnard","GUG",31,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",27,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",28,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",29,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",30,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",31,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",32,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",33,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",34,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",35,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",36,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",37,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",38,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",39,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",40,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",41,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",42,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",43,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",44,1,0,0,1
25,"Day","YES","Upper","Megrim","MEG",45,1,0,0,1
25,"Day","YES","Upper","Whiting","WHG",27,3,1,3,0.333333333333333
25,"Day","YES","Upper","Whiting","WHG",28,3,1,3,0.333333333333333
25,"Day","YES","Upper","Whiting","WHG",29,3,1,3,0.333333333333333
25,"Day","YES","Upper","Whiting","WHG",30,3,3,9,0.333333333333333
25,"Day","YES","Upper","Whiting","WHG",31,3,4,12,0.333333333333333
25,"Day","YES","Upper","Whiting","WHG",32,3,5,15,0.333333333333333
25,"Day","YES","Upper","Whiting","WHG",33,3,2,6,0.333333333333333
25,"Day","YES","Upper","Whiting","WHG",34,3,4,12,0.333333333333333
25,"Day","YES","Upper","Whiting","WHG",35,3,2,6,0.333333333333333
25,"Day","YES","Upper","Whiting","WHG",36,3,2,6,0.333333333333333
25,"Day","YES","Upper","Whiting","WHG",37,3,2,6,0.333333333333333
25,"Day","YES","Upper","Whiting","WHG",38,1,1,1,1
25,"Day","YES","Upper","Whiting","WHG",39,1,0,0,1
25,"Day","YES","Upper","Whiting","WHG",40,1,0,0,1
25,"Day","YES","Upper","Whiting","WHG",41,1,0,0,1
25,"Day","YES","Upper","Whiting","WHG",42,1,0,0,1
25,"Day","YES","Upper","Whiting","WHG",43,1,1,1,1
25,"Day","YES","Upper","Northern squid","NSQ",15,1,1,1,1
25,"Day","YES","Lower","Haddock","HAD",19,1,0,0,1
25,"Day","YES","Lower","Haddock","HAD",20,1,0,0,1
25,"Day","YES","Lower","Haddock","HAD",21,1,0,0,1
25,"Day","YES","Lower","Haddock","HAD",22,1,0,0,1
25,"Day","YES","Lower","Haddock","HAD",23,1,0,0,1
25,"Day","YES","Lower","Haddock","HAD",24,1,0,0,1
25,"Day","YES","Lower","Haddock","HAD",25,1,0,0,1
25,"Day","YES","Lower","Haddock","HAD",26,1,0,0,1
25,"Day","YES","Lower","Haddock","HAD",27,1,0,0,1
25,"Day","YES","Lower","Haddock","HAD",28,5,6,30,0.2
25,"Day","YES","Lower","Haddock","HAD",29,5,2,10,0.2
25,"Day","YES","Lower","Haddock","HAD",30,5,5,25,0.2
25,"Day","YES","Lower","Haddock","HAD",31,5,6,30,0.2
25,"Day","YES","Lower","Haddock","HAD",32,5,6,30,0.2
25,"Day","YES","Lower","Haddock","HAD",33,5,9,45,0.2
25,"Day","YES","Lower","Haddock","HAD",34,5,13,65,0.2
25,"Day","YES","Lower","Haddock","HAD",35,5,8,40,0.2
25,"Day","YES","Lower","Haddock","HAD",36,5,10,50,0.2
25,"Day","YES","Lower","Haddock","HAD",37,5,6,30,0.2
25,"Day","YES","Lower","Haddock","HAD",38,5,5,25,0.2
25,"Day","YES","Lower","Haddock","HAD",39,3.66666666666667,3,11,0.272727272727273
25,"Day","YES","Lower","Haddock","HAD",40,3,2,6,0.333333333333333
25,"Day","YES","Lower","Haddock","HAD",41,1.5,8,12,0.666666666666667
25,"Day","YES","Lower","Haddock","HAD",42,1.8,5,9,0.555555555555556
25,"Day","YES","Lower","Haddock","HAD",43,1,6,6,1
25,"Day","YES","Lower","Haddock","HAD",44,1,10,10,1
25,"Day","YES","Lower","Haddock","HAD",45,1,7,7,1
25,"Day","YES","Lower","Haddock","HAD",46,1,8,8,1
25,"Day","YES","Lower","Haddock","HAD",47,1,8,8,1
25,"Day","YES","Lower","Haddock","HAD",48,1,2,2,1
25,"Day","YES","Lower","Haddock","HAD",49,1,3,3,1
25,"Day","YES","Lower","Haddock","HAD",50,1,0,0,1
25,"Day","YES","Lower","Haddock","HAD",51,1,1,1,1
25,"Day","YES","Lower","Haddock","HAD",52,1,1,1,1
25,"Day","YES","Lower","Grey gurnard","GUG",21,1,0,0,1
25,"Day","YES","Lower","Grey gurnard","GUG",22,5,2,10,0.2
25,"Day","YES","Lower","Grey gurnard","GUG",23,1,0,0,1
25,"Day","YES","Lower","Grey gurnard","GUG",24,5,1,5,0.2
25,"Day","YES","Lower","Grey gurnard","GUG",25,5,1,5,0.2
25,"Day","YES","Lower","Grey gurnard","GUG",26,1,0,0,1
25,"Day","YES","Lower","Grey gurnard","GUG",27,5,1,5,0.2
25,"Day","YES","Lower","Grey gurnard","GUG",28,1,0,0,1
25,"Day","YES","Lower","Grey gurnard","GUG",29,5,2,10,0.2
25,"Day","YES","Lower","Grey gurnard","GUG",30,5,1,5,0.2
25,"Day","YES","Lower","Grey gurnard","GUG",31,5,1,5,0.2
25,"Day","YES","Lower","Megrim","MEG",27,1,0,0,1
25,"Day","YES","Lower","Megrim","MEG",28,5,1,5,0.2
25,"Day","YES","Lower","Megrim","MEG",29,1,1,1,1
25,"Day","YES","Lower","Megrim","MEG",30,1,0,0,1
25,"Day","YES","Lower","Megrim","MEG",31,1,0,0,1
25,"Day","YES","Lower","Megrim","MEG",32,1,2,2,1
25,"Day","YES","Lower","Megrim","MEG",33,1,0,0,1
25,"Day","YES","Lower","Megrim","MEG",34,3,2,6,0.333333333333333
25,"Day","YES","Lower","Megrim","MEG",35,1,1,1,1
25,"Day","YES","Lower","Megrim","MEG",36,1,0,0,1
25,"Day","YES","Lower","Megrim","MEG",37,1,1,1,1
25,"Day","YES","Lower","Megrim","MEG",38,1,1,1,1
25,"Day","YES","Lower","Megrim","MEG",39,1,0,0,1
25,"Day","YES","Lower","Megrim","MEG",40,1,1,1,1
25,"Day","YES","Lower","Megrim","MEG",41,1,0,0,1
25,"Day","YES","Lower","Megrim","MEG",42,1,0,0,1
25,"Day","YES","Lower","Megrim","MEG",43,1,0,0,1
25,"Day","YES","Lower","Megrim","MEG",44,1,0,0,1
25,"Day","YES","Lower","Megrim","MEG",45,1,0,0,1
25,"Day","YES","Lower","Whiting","WHG",27,1,0,0,1
25,"Day","YES","Lower","Whiting","WHG",28,1,0,0,1
25,"Day","YES","Lower","Whiting","WHG",29,1,0,0,1
25,"Day","YES","Lower","Whiting","WHG",30,1,0,0,1
25,"Day","YES","Lower","Whiting","WHG",31,1,0,0,1
25,"Day","YES","Lower","Whiting","WHG",32,1,1,1,1
25,"Day","YES","Lower","Whiting","WHG",33,1,1,1,1
25,"Day","YES","Lower","Whiting","WHG",34,3,2,6,0.333333333333333
25,"Day","YES","Lower","Whiting","WHG",35,1,0,0,1
25,"Day","YES","Lower","Whiting","WHG",36,1,1,1,1
25,"Day","YES","Lower","Whiting","WHG",37,1,0,0,1
25,"Day","YES","Lower","Whiting","WHG",38,5,1,5,0.2
25,"Day","YES","Lower","Whiting","WHG",39,1,0,0,1
25,"Day","YES","Lower","Whiting","WHG",40,1,0,0,1
25,"Day","YES","Lower","Whiting","WHG",41,1,1,1,1
25,"Day","YES","Lower","Whiting","WHG",42,1,0,0,1
25,"Day","YES","Lower","Whiting","WHG",43,1,0,0,1
25,"Day","YES","Lower","Northern squid","NSQ",15,1,0,0,1
26,"Day","NO","Upper","Haddock","HAD",25,1,0,0,1
26,"Day","NO","Upper","Haddock","HAD",26,1,0,0,1
26,"Day","NO","Upper","Haddock","HAD",27,1,0,0,1
26,"Day","NO","Upper","Haddock","HAD",28,5,3,15,0.2
26,"Day","NO","Upper","Haddock","HAD",29,5,6,30,0.2
26,"Day","NO","Upper","Haddock","HAD",30,5,6,30,0.2
26,"Day","NO","Upper","Haddock","HAD",31,5,4,20,0.2
26,"Day","NO","Upper","Haddock","HAD",32,5,5,25,0.2
26,"Day","NO","Upper","Haddock","HAD",33,5,15,75,0.2
26,"Day","NO","Upper","Haddock","HAD",34,5,7,35,0.2
26,"Day","NO","Upper","Haddock","HAD",35,5,10,50,0.2
26,"Day","NO","Upper","Haddock","HAD",36,5,3,15,0.2
26,"Day","NO","Upper","Haddock","HAD",37,5,10,50,0.2
26,"Day","NO","Upper","Haddock","HAD",38,3.66666666666667,6,22,0.272727272727273
26,"Day","NO","Upper","Haddock","HAD",39,3.66666666666667,3,11,0.272727272727273
26,"Day","NO","Upper","Haddock","HAD",40,5,5,25,0.2
26,"Day","NO","Upper","Haddock","HAD",41,1.57142857142857,7,11,0.636363636363636
26,"Day","NO","Upper","Haddock","HAD",42,1,12,12,1
26,"Day","NO","Upper","Haddock","HAD",43,1.33333333333333,12,16,0.75
26,"Day","NO","Upper","Haddock","HAD",44,1,13,13,1
26,"Day","NO","Upper","Haddock","HAD",45,1,11,11,1
26,"Day","NO","Upper","Haddock","HAD",46,1,6,6,1
26,"Day","NO","Upper","Haddock","HAD",47,1,6,6,1
26,"Day","NO","Upper","Haddock","HAD",48,1,5,5,1
26,"Day","NO","Upper","Haddock","HAD",49,1,4,4,1
26,"Day","NO","Upper","Haddock","HAD",50,1,3,3,1
26,"Day","NO","Upper","Haddock","HAD",51,1,4,4,1
26,"Day","NO","Upper","Haddock","HAD",52,1,1,1,1
26,"Day","NO","Upper","Haddock","HAD",53,1,0,0,1
26,"Day","NO","Upper","Haddock","HAD",54,1,0,0,1
26,"Day","NO","Upper","Haddock","HAD",55,1,0,0,1
26,"Day","NO","Upper","Haddock","HAD",56,1,0,0,1
26,"Day","NO","Upper","Haddock","HAD",57,1,0,0,1
26,"Day","NO","Upper","Haddock","HAD",58,1,0,0,1
26,"Day","NO","Upper","Haddock","HAD",59,1,0,0,1
26,"Day","NO","Upper","Haddock","HAD",60,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",20,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",21,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",22,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",23,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",24,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",25,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",26,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",27,5,1,5,0.2
26,"Day","NO","Upper","Grey gurnard","GUG",28,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",29,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",30,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",31,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",32,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",33,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",34,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",35,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",36,1,0,0,1
26,"Day","NO","Upper","Grey gurnard","GUG",37,5,1,5,0.2
26,"Day","NO","Upper","Megrim","MEG",25,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",26,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",27,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",28,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",29,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",30,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",31,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",32,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",33,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",34,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",35,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",36,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",37,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",38,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",39,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",40,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",41,1,0,0,1
26,"Day","NO","Upper","Megrim","MEG",42,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",28,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",29,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",30,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",31,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",32,5,1,5,0.2
26,"Day","NO","Upper","Whiting","WHG",33,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",34,3,2,6,0.333333333333333
26,"Day","NO","Upper","Whiting","WHG",35,1,1,1,1
26,"Day","NO","Upper","Whiting","WHG",36,1,1,1,1
26,"Day","NO","Upper","Whiting","WHG",37,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",38,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",39,1,1,1,1
26,"Day","NO","Upper","Whiting","WHG",40,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",41,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",42,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",43,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",44,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",45,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",46,1,0,0,1
26,"Day","NO","Upper","Whiting","WHG",47,1,0,0,1
26,"Day","NO","Upper","Northern squid","NSQ",15,1,0,0,1
26,"Day","NO","Lower","Haddock","HAD",25,1,0,0,1
26,"Day","NO","Lower","Haddock","HAD",26,1,0,0,1
26,"Day","NO","Lower","Haddock","HAD",27,6.66,2,13.32,0.15015015015015
26,"Day","NO","Lower","Haddock","HAD",28,6.66,3,19.98,0.15015015015015
26,"Day","NO","Lower","Haddock","HAD",29,6.66,2,13.32,0.15015015015015
26,"Day","NO","Lower","Haddock","HAD",30,6.66,4,26.64,0.15015015015015
26,"Day","NO","Lower","Haddock","HAD",31,6.66,4,26.64,0.15015015015015
26,"Day","NO","Lower","Haddock","HAD",32,6.66,8,53.28,0.15015015015015
26,"Day","NO","Lower","Haddock","HAD",33,6.66,10,66.6,0.15015015015015
26,"Day","NO","Lower","Haddock","HAD",34,6.66,10,66.6,0.15015015015015
26,"Day","NO","Lower","Haddock","HAD",35,6.66,10,66.6,0.15015015015015
26,"Day","NO","Lower","Haddock","HAD",36,6.66,4,26.64,0.15015015015015
26,"Day","NO","Lower","Haddock","HAD",37,6.66,4,26.64,0.15015015015015
26,"Day","NO","Lower","Haddock","HAD",38,5.245,4,20.98,0.190657769304099
26,"Day","NO","Lower","Haddock","HAD",39,4.396,5,21.98,0.227479526842584
26,"Day","NO","Lower","Haddock","HAD",40,5.528,5,27.64,0.180897250361794
26,"Day","NO","Lower","Haddock","HAD",41,2.88666666666667,12,34.64,0.346420323325635
26,"Day","NO","Lower","Haddock","HAD",42,1.49217391304348,23,34.32,0.67016317016317
